department,salary,averageMonthlyHours,projectCount,satisfaction,evaluation,yearsAtCompany,workAccident,turnover
6,1,269,3,71.0,90.0,2,1,0
6,1,265,4,90.0,69.0,2,0,0
6,1,294,4,66.0,81.0,4,0,0
6,1,288,5,48.0,59.0,3,0,0
0,1,277,5,82.0,82.0,2,1,0
1,1,284,4,83.0,79.0,3,0,0
1,1,278,6,85.0,82.0,5,0,0
1,1,292,3,84.0,47.0,4,0,0
1,1,262,4,99.0,51.0,3,0,0
1,1,261,3,54.0,72.0,2,0,0
5,1,289,5,64.0,42.0,5,0,0
7,1,293,3,67.0,68.0,3,0,0
2,1,292,2,48.0,54.0,3,0,0
8,1,266,4,58.0,77.0,3,1,0
9,1,273,3,54.0,59.0,3,0,0
4,1,254,3,25.0,65.0,4,0,0
5,1,269,3,90.0,53.0,3,0,0
5,1,285,4,48.0,39.0,3,0,0
5,1,265,5,76.0,90.0,3,0,0
7,2,276,5,72.0,53.0,2,0,0
7,2,284,4,95.0,66.0,2,0,0
7,2,272,4,73.0,55.0,4,0,0
7,2,267,3,93.0,70.0,2,0,0
7,2,280,3,89.0,61.0,4,0,0
7,2,279,4,70.0,97.0,3,0,0
7,2,286,3,98.0,57.0,3,0,0
7,2,288,5,72.0,65.0,3,0,0
7,2,269,2,49.0,69.0,4,0,0
7,2,281,3,15.0,85.0,2,0,0
7,2,256,4,57.0,96.0,3,0,0
7,2,258,4,21.0,81.0,4,0,0
7,0,260,4,46.0,57.0,3,0,0
7,1,285,3,56.0,52.0,3,0,0
7,2,293,3,81.0,66.0,2,1,0
7,2,260,5,93.0,59.0,3,0,0
7,2,283,3,82.0,97.0,5,0,0
7,2,268,4,76.0,51.0,3,0,0
7,1,263,3,97.0,81.0,2,0,0
2,1,294,5,38.0,81.0,3,1,0
2,1,274,3,46.0,49.0,3,0,0
2,1,285,4,34.0,57.0,3,1,0
3,1,274,4,63.0,76.0,3,0,0
3,1,283,4,57.0,56.0,3,0,0
3,1,297,4,17.0,76.0,5,0,0
3,1,282,3,74.0,67.0,3,1,0
9,1,279,4,59.0,56.0,3,1,0
9,1,258,5,49.0,61.0,3,0,0
9,1,275,3,49.0,58.0,4,1,0
9,1,285,4,61.0,71.0,3,1,0
9,1,260,5,81.0,79.0,3,0,0
9,1,285,3,74.0,63.0,3,0,0
9,1,287,3,91.0,98.0,4,0,0
9,1,275,3,71.0,66.0,2,0,0
9,1,284,3,73.0,71.0,3,0,0
9,1,275,3,44.0,40.0,6,0,0
9,1,298,2,60.0,56.0,4,0,0
8,1,266,4,73.0,88.0,2,0,0
8,1,285,4,80.0,54.0,3,0,0
8,2,264,3,97.0,50.0,2,0,0
8,2,287,4,99.0,75.0,2,0,0
8,2,277,4,96.0,82.0,3,0,0
8,2,285,5,24.0,70.0,6,1,0
8,2,278,2,45.0,39.0,3,0,0
8,2,265,4,74.0,96.0,4,0,0
8,2,269,4,60.0,98.0,3,0,0
8,2,275,3,67.0,56.0,4,0,0
8,2,275,4,57.0,99.0,2,0,0
9,2,266,5,87.0,71.0,4,0,0
9,2,263,3,25.0,83.0,5,1,0
9,2,282,3,98.0,84.0,4,0,0
4,0,271,2,30.0,64.0,3,0,0
0,1,286,5,21.0,52.0,2,0,0
0,2,270,3,56.0,70.0,2,0,0
0,2,291,3,75.0,96.0,2,0,0
0,2,273,3,50.0,77.0,3,0,0
0,2,279,4,61.0,92.0,5,0,0
6,1,267,5,83.0,59.0,4,0,0
6,1,265,3,66.0,76.0,4,1,0
6,1,254,3,84.0,68.0,3,0,0
6,1,271,4,87.0,57.0,3,0,0
0,1,293,3,48.0,37.0,2,0,0
1,1,272,4,84.0,79.0,3,0,0
1,1,274,3,49.0,71.0,3,0,0
1,1,279,3,67.0,93.0,3,0,0
1,1,268,6,12.0,93.0,6,1,0
1,1,290,5,99.0,67.0,2,0,0
5,1,274,5,17.0,59.0,5,0,0
7,1,264,3,58.0,66.0,5,0,0
2,1,282,3,50.0,73.0,3,0,0
8,1,301,3,35.0,69.0,2,1,0
9,1,296,6,93.0,95.0,3,0,0
4,1,273,3,73.0,87.0,3,0,0
5,1,284,3,91.0,54.0,2,0,0
5,1,277,3,72.0,66.0,2,0,0
5,1,279,3,51.0,39.0,3,0,0
7,1,275,3,55.0,92.0,3,0,0
7,1,292,3,66.0,76.0,5,0,0
7,2,262,6,84.0,41.0,6,1,0
7,2,280,4,81.0,80.0,2,0,0
7,2,272,5,81.0,69.0,2,0,0
7,2,271,5,50.0,75.0,3,0,0
7,2,271,5,78.0,68.0,3,0,0
7,2,262,3,76.0,74.0,3,0,0
7,2,272,3,49.0,71.0,2,0,0
7,2,264,3,99.0,61.0,3,0,0
7,2,263,4,73.0,48.0,5,0,0
7,2,280,5,88.0,74.0,2,0,0
7,2,261,4,79.0,91.0,3,0,0
7,2,295,3,83.0,98.0,2,0,0
7,0,270,4,21.0,44.0,6,0,0
7,1,274,3,87.0,52.0,2,1,0
7,2,288,3,100.0,89.0,3,0,0
7,2,274,3,49.0,98.0,3,1,0
7,2,280,3,51.0,63.0,2,0,0
2,2,291,3,63.0,64.0,2,0,0
2,1,278,4,91.0,63.0,3,0,0
2,1,268,2,54.0,50.0,4,1,0
3,1,277,4,100.0,59.0,3,0,0
3,1,246,5,64.0,91.0,3,0,0
3,1,269,5,65.0,96.0,2,0,0
3,1,274,4,15.0,93.0,5,0,0
9,1,288,4,81.0,83.0,3,1,0
9,1,270,3,61.0,83.0,4,1,0
9,2,254,5,86.0,55.0,2,0,0
9,2,274,3,71.0,62.0,2,0,0
9,2,274,5,72.0,82.0,3,0,0
9,2,275,5,84.0,37.0,2,0,0
9,2,269,3,38.0,74.0,4,0,0
9,2,280,4,75.0,56.0,3,0,0
9,2,283,5,93.0,77.0,5,0,0
9,2,275,4,71.0,64.0,3,0,0
9,2,278,3,75.0,96.0,3,0,0
8,2,281,4,56.0,68.0,2,0,0
8,2,267,5,57.0,82.0,3,0,0
8,2,279,4,63.0,83.0,4,0,0
8,2,279,4,59.0,91.0,3,1,0
8,2,266,3,77.0,62.0,2,0,0
8,2,255,4,65.0,70.0,4,0,0
8,2,304,4,84.0,49.0,3,0,0
8,2,285,4,90.0,45.0,6,0,0
8,2,278,3,60.0,83.0,3,0,0
8,2,273,5,90.0,74.0,3,0,0
8,2,267,5,94.0,70.0,2,0,0
9,2,275,4,56.0,90.0,3,0,0
9,2,286,5,95.0,86.0,3,0,0
9,2,285,4,97.0,85.0,3,0,0
4,2,270,4,55.0,63.0,2,0,0
0,2,263,5,79.0,60.0,2,0,0
0,0,273,5,49.0,76.0,3,0,0
0,0,270,5,49.0,58.0,2,0,0
0,0,292,5,57.0,65.0,2,0,0
0,0,273,4,89.0,81.0,4,0,0
6,0,283,3,66.0,59.0,3,0,0
6,0,297,5,94.0,77.0,3,0,0
6,0,265,4,98.0,95.0,2,1,0
6,0,267,5,18.0,52.0,6,0,0
0,0,277,3,57.0,73.0,3,0,0
1,0,273,3,67.0,55.0,2,0,0
1,0,278,6,12.0,61.0,6,0,0
1,0,289,3,48.0,95.0,2,0,0
1,1,275,3,61.0,97.0,3,0,0
1,1,272,5,23.0,52.0,4,0,0
5,1,274,3,40.0,38.0,2,0,0
7,1,286,3,57.0,60.0,3,0,0
2,1,288,5,95.0,98.0,3,0,0
8,1,283,4,93.0,66.0,4,0,0
9,1,288,3,70.0,88.0,5,0,0
4,1,270,4,58.0,90.0,3,1,0
5,1,269,5,52.0,95.0,3,0,0
5,1,252,5,98.0,88.0,3,0,0
5,1,282,4,93.0,94.0,3,1,0
7,1,265,5,34.0,63.0,3,0,0
7,1,286,4,87.0,75.0,2,0,0
7,1,268,5,52.0,96.0,2,1,0
7,1,284,4,58.0,91.0,4,0,0
7,2,286,4,65.0,51.0,3,1,0
7,2,283,3,74.0,59.0,3,0,0
7,2,275,5,63.0,70.0,3,0,0
7,2,286,4,74.0,74.0,2,0,0
7,2,270,4,65.0,100.0,3,0,0
7,2,287,3,48.0,94.0,3,1,0
7,2,276,3,84.0,75.0,3,0,0
7,2,274,3,60.0,62.0,2,0,0
7,2,272,3,56.0,57.0,2,0,0
7,2,290,5,13.0,80.0,5,0,0
7,2,278,5,83.0,51.0,4,0,0
7,2,270,2,91.0,42.0,3,1,0
7,0,281,5,97.0,97.0,2,0,0
7,0,274,3,90.0,96.0,4,0,0
7,0,282,4,57.0,87.0,3,0,0
2,0,274,6,84.0,79.0,2,0,0
2,0,265,4,84.0,74.0,2,0,0
2,0,263,5,17.0,93.0,5,0,0
3,0,279,5,97.0,86.0,3,0,0
3,0,293,3,94.0,66.0,2,0,0
3,1,275,5,83.0,61.0,2,0,0
3,1,270,3,91.0,73.0,3,0,0
9,1,292,2,90.0,76.0,4,0,0
9,1,256,3,95.0,86.0,2,0,0
9,1,272,3,69.0,95.0,6,0,0
9,1,285,3,49.0,98.0,2,0,0
9,1,273,6,45.0,37.0,2,0,0
9,1,266,2,21.0,90.0,2,0,0
9,2,274,3,67.0,61.0,2,0,0
9,2,280,3,76.0,62.0,2,1,0
9,2,286,5,19.0,78.0,6,0,0
9,2,263,2,52.0,73.0,3,0,0
9,2,293,5,66.0,59.0,2,0,0
8,2,274,3,95.0,67.0,3,0,0
8,2,274,4,95.0,78.0,2,0,0
8,2,286,5,57.0,54.0,3,0,0
8,2,262,5,48.0,57.0,3,0,0
8,2,283,4,95.0,50.0,2,0,0
8,2,293,4,70.0,67.0,3,0,0
8,2,287,3,48.0,61.0,3,1,0
8,2,277,3,62.0,58.0,2,0,0
8,2,283,3,58.0,76.0,3,0,0
8,2,275,4,100.0,87.0,5,0,0
8,2,272,2,79.0,65.0,5,0,0
9,2,288,3,58.0,73.0,2,0,0
9,2,275,4,59.0,79.0,2,0,0
9,2,277,4,66.0,80.0,2,1,0
4,2,270,4,71.0,59.0,3,0,0
0,2,264,5,90.0,74.0,3,0,0
0,2,267,4,74.0,63.0,2,0,0
0,2,270,5,66.0,93.0,3,0,0
0,0,293,2,92.0,53.0,2,0,0
0,1,297,4,55.0,51.0,3,0,0
6,2,277,3,51.0,43.0,4,0,0
6,2,275,5,49.0,52.0,4,0,0
6,2,284,5,88.0,52.0,4,0,0
6,2,258,4,60.0,80.0,2,0,0
0,2,287,4,93.0,65.0,4,0,0
1,2,278,3,86.0,59.0,3,0,0
1,2,279,4,78.0,98.0,3,0,0
1,2,283,3,69.0,55.0,3,0,0
1,2,272,4,84.0,51.0,3,0,0
1,2,263,3,48.0,62.0,3,1,0
5,1,301,3,63.0,86.0,2,0,0
7,1,275,3,54.0,61.0,2,0,0
2,1,280,4,85.0,53.0,2,0,0
8,1,290,3,51.0,52.0,3,0,0
9,1,277,5,88.0,86.0,3,0,0
4,1,264,3,87.0,93.0,3,0,0
5,1,272,4,54.0,50.0,3,0,0
5,0,284,5,96.0,67.0,3,0,0
5,1,252,4,58.0,75.0,2,0,0
7,0,291,5,21.0,57.0,3,0,0
7,0,300,5,50.0,56.0,2,0,0
7,1,268,4,52.0,54.0,3,0,0
7,1,282,3,50.0,70.0,2,0,0
7,0,270,3,74.0,86.0,3,1,0
7,1,280,3,69.0,63.0,3,0,0
7,2,280,2,61.0,74.0,6,0,0
7,0,270,3,50.0,82.0,3,0,0
7,2,279,2,79.0,53.0,2,0,0
7,2,280,5,73.0,68.0,2,0,0
7,2,275,2,49.0,69.0,2,0,0
7,2,279,2,70.0,77.0,3,1,0
7,0,275,6,27.0,62.0,3,0,0
7,2,259,5,80.0,54.0,2,0,0
7,2,261,6,45.0,60.0,4,0,0
7,2,271,4,63.0,64.0,4,0,0
7,0,288,2,76.0,52.0,3,0,0
7,2,284,6,42.0,74.0,6,0,0
7,0,278,6,41.0,87.0,6,0,0
2,1,288,6,74.0,46.0,3,0,0
2,2,252,3,82.0,75.0,4,1,0
2,2,274,4,82.0,65.0,2,0,0
3,2,268,4,53.0,73.0,3,0,0
3,2,272,4,71.0,77.0,2,0,0
3,1,275,4,50.0,90.0,2,0,0
3,1,280,3,68.0,89.0,3,0,0
9,1,249,3,68.0,99.0,2,1,0
9,1,276,5,48.0,86.0,3,0,0
9,1,259,3,59.0,72.0,3,1,0
9,1,276,3,21.0,70.0,2,0,0
9,1,292,5,99.0,73.0,4,1,0
9,1,270,4,100.0,88.0,4,0,0
9,1,286,4,84.0,51.0,2,0,0
9,1,268,2,86.0,82.0,4,1,0
9,0,268,5,52.0,54.0,4,0,0
9,1,274,5,94.0,97.0,5,1,0
9,1,285,3,55.0,81.0,2,0,0
8,1,282,3,79.0,59.0,2,0,0
8,1,273,4,91.0,90.0,3,0,0
8,0,261,3,82.0,99.0,2,0,0
8,1,275,4,84.0,94.0,3,1,0
8,1,295,4,72.0,68.0,3,0,0
8,1,274,4,68.0,85.0,2,0,0
8,0,284,5,99.0,96.0,3,0,0
8,1,268,5,74.0,85.0,2,0,0
8,2,248,6,80.0,41.0,4,0,0
8,0,267,3,55.0,55.0,3,0,0
8,2,282,3,56.0,95.0,3,0,0
9,0,278,3,88.0,98.0,3,1,0
9,2,282,4,86.0,49.0,2,0,0
9,2,265,3,64.0,95.0,2,0,0
4,2,267,4,82.0,58.0,3,0,0
0,2,286,4,66.0,80.0,3,0,0
0,2,278,3,64.0,95.0,3,0,0
0,2,286,6,17.0,78.0,4,0,0
0,2,280,4,75.0,68.0,2,0,0
0,2,287,4,45.0,39.0,3,0,0
6,0,251,4,99.0,90.0,3,0,0
6,1,265,5,93.0,67.0,4,0,0
6,2,282,3,88.0,80.0,3,0,0
6,2,268,5,62.0,52.0,4,0,0
0,2,282,4,94.0,88.0,3,0,0
1,2,269,4,59.0,92.0,2,0,0
1,2,272,4,93.0,89.0,2,0,0
1,2,288,3,71.0,39.0,3,0,0
1,2,265,3,60.0,60.0,2,0,0
1,2,265,4,71.0,69.0,3,1,0
5,2,290,4,91.0,57.0,3,0,0
7,0,278,4,78.0,96.0,2,0,0
2,1,266,4,52.0,63.0,3,0,0
8,1,281,5,99.0,70.0,3,0,0
9,1,286,4,86.0,51.0,2,1,0
4,0,294,4,74.0,68.0,2,0,0
5,1,270,4,15.0,84.0,5,0,0
5,1,283,3,57.0,54.0,3,0,0
5,1,274,3,67.0,60.0,3,0,0
7,0,282,4,80.0,93.0,3,0,0
7,1,281,5,83.0,82.0,4,0,0
7,1,283,3,69.0,53.0,2,0,0
7,1,276,3,64.0,83.0,4,0,0
7,1,276,5,95.0,52.0,2,0,0
7,1,267,4,97.0,52.0,3,0,0
7,1,277,3,85.0,86.0,2,0,0
7,1,263,3,72.0,51.0,2,0,0
7,2,285,3,91.0,85.0,3,1,0
7,2,287,3,81.0,83.0,4,0,0
7,2,269,5,13.0,67.0,6,0,0
7,2,256,4,95.0,81.0,3,0,0
7,2,289,4,82.0,54.0,3,0,0
7,2,288,4,63.0,93.0,4,0,0
7,2,259,3,55.0,69.0,2,0,0
7,2,267,3,83.0,95.0,2,0,0
7,2,284,3,54.0,98.0,3,0,0
7,2,288,5,89.0,91.0,4,0,0
7,2,280,3,79.0,55.0,3,0,0
2,2,265,4,56.0,73.0,3,0,0
2,0,275,4,89.0,70.0,2,1,0
2,1,269,4,100.0,66.0,4,0,0
3,2,292,3,43.0,72.0,4,0,0
3,2,274,5,71.0,55.0,3,0,0
3,2,282,4,98.0,59.0,2,0,0
3,2,272,4,81.0,70.0,2,1,0
9,1,269,3,71.0,53.0,2,0,0
9,1,275,4,99.0,60.0,4,0,0
9,1,293,3,34.0,62.0,2,0,0
9,1,271,3,58.0,91.0,2,0,0
9,1,268,4,77.0,49.0,3,0,0
9,1,283,3,64.0,50.0,4,0,0
9,1,281,4,13.0,100.0,5,1,0
9,1,303,2,98.0,60.0,3,0,0
9,1,276,4,72.0,84.0,2,0,0
9,1,265,3,55.0,79.0,2,0,0
9,1,274,4,62.0,91.0,3,0,0
8,1,271,2,74.0,91.0,3,0,0
8,1,283,3,69.0,96.0,3,0,0
8,1,291,4,60.0,63.0,3,0,0
8,1,278,3,54.0,43.0,2,0,0
8,1,262,4,56.0,75.0,3,0,0
8,1,291,5,58.0,86.0,3,0,0
8,1,279,4,21.0,66.0,5,0,0
8,1,273,5,52.0,85.0,3,0,0
8,1,271,4,98.0,70.0,2,0,0
8,1,278,3,85.0,97.0,3,0,0
8,2,283,2,62.0,88.0,4,0,0
9,2,289,3,63.0,61.0,3,1,0
9,2,282,6,84.0,97.0,2,0,0
9,2,287,2,71.0,69.0,3,0,0
4,2,277,6,36.0,55.0,6,0,0
0,2,270,6,79.0,56.0,4,1,0
0,2,259,4,59.0,55.0,2,0,0
0,2,270,4,50.0,53.0,3,0,0
0,2,273,4,88.0,66.0,3,1,0
0,2,278,6,65.0,69.0,5,0,0
6,2,264,4,71.0,56.0,4,0,0
6,2,271,3,89.0,54.0,2,0,0
6,0,262,3,83.0,84.0,3,0,0
6,1,273,3,73.0,53.0,2,0,0
0,2,290,3,71.0,67.0,3,0,0
1,2,262,3,53.0,66.0,2,0,0
1,2,271,3,74.0,70.0,4,1,0
1,2,266,4,60.0,52.0,2,1,0
1,1,270,4,47.0,60.0,5,0,0
1,1,286,3,88.0,88.0,2,1,0
5,1,279,2,62.0,67.0,3,0,0
7,1,278,5,24.0,48.0,5,1,0
2,1,283,5,15.0,36.0,2,0,0
8,1,277,3,92.0,82.0,3,0,0
9,1,273,4,74.0,70.0,3,1,0
4,1,277,3,86.0,77.0,3,0,0
5,1,286,3,96.0,61.0,3,0,0
5,1,271,4,54.0,60.0,3,0,0
5,1,279,4,99.0,87.0,2,0,0
7,1,280,5,72.0,73.0,2,0,0
7,1,276,5,96.0,75.0,4,0,0
7,1,267,4,73.0,73.0,2,0,0
7,1,284,5,67.0,44.0,4,0,0
7,1,261,5,58.0,72.0,3,1,0
7,1,278,4,90.0,99.0,2,0,0
7,1,260,5,99.0,37.0,3,0,0
7,1,261,4,89.0,58.0,2,0,0
7,1,281,4,72.0,95.0,3,0,0
7,1,261,3,77.0,80.0,3,0,0
7,2,284,4,80.0,94.0,4,0,0
7,2,296,3,89.0,86.0,4,0,0
7,2,279,4,59.0,81.0,2,0,0
7,2,266,5,24.0,87.0,5,0,0
7,2,265,6,94.0,59.0,2,0,0
7,2,281,4,74.0,50.0,3,0,0
7,2,270,5,63.0,62.0,6,0,0
7,2,268,3,63.0,59.0,3,1,0
7,2,256,4,77.0,65.0,2,0,0
2,2,262,3,87.0,74.0,3,0,0
2,2,286,4,79.0,61.0,3,0,0
2,2,285,4,54.0,84.0,3,0,0
3,0,279,4,59.0,83.0,4,0,0
3,1,263,3,86.0,87.0,4,0,0
3,2,289,3,98.0,68.0,3,0,0
3,2,271,5,100.0,79.0,4,0,0
9,2,269,4,90.0,79.0,3,1,0
9,2,281,4,34.0,60.0,3,0,0
9,1,285,3,95.0,93.0,2,0,0
9,1,264,4,79.0,48.0,2,0,0
9,1,281,4,13.0,91.0,5,0,0
9,1,263,3,72.0,69.0,4,0,0
9,1,305,3,63.0,54.0,2,1,0
9,1,258,5,81.0,76.0,2,0,0
9,1,282,4,71.0,75.0,4,0,0
9,1,290,3,49.0,76.0,2,0,0
9,1,277,4,59.0,65.0,3,1,0
8,1,275,5,87.0,59.0,3,0,0
8,1,269,3,66.0,60.0,4,0,0
8,1,278,5,78.0,92.0,2,0,0
8,1,269,4,65.0,70.0,2,0,0
8,1,283,5,80.0,97.0,4,0,0
8,1,276,4,56.0,75.0,2,0,0
8,1,279,4,85.0,67.0,4,0,0
8,1,279,2,14.0,46.0,6,1,0
8,1,274,4,74.0,62.0,2,0,0
8,1,275,2,86.0,93.0,2,0,0
8,1,291,4,71.0,96.0,3,0,0
9,1,279,4,83.0,99.0,2,0,0
9,2,281,4,52.0,49.0,4,1,0
9,2,253,3,63.0,80.0,3,0,0
4,2,263,4,92.0,93.0,2,0,0
0,2,292,3,66.0,87.0,2,0,0
0,2,284,3,77.0,70.0,3,0,0
0,2,286,2,74.0,97.0,4,0,0
0,2,276,5,81.0,76.0,4,0,0
0,2,277,3,67.0,55.0,2,0,0
6,2,261,3,75.0,92.0,3,0,0
6,2,296,2,65.0,36.0,3,0,0
6,2,293,4,81.0,60.0,3,0,0
6,2,275,4,57.0,77.0,3,0,0
0,0,280,4,89.0,66.0,3,0,0
1,1,279,4,50.0,56.0,2,0,0
1,2,270,4,21.0,42.0,4,1,0
1,2,270,3,79.0,67.0,2,0,0
1,2,288,3,66.0,57.0,2,1,0
1,2,270,3,82.0,95.0,3,0,0
5,1,289,4,85.0,85.0,2,0,0
7,1,280,3,72.0,96.0,3,0,0
2,1,282,3,52.0,92.0,3,0,0
8,1,286,4,50.0,62.0,3,1,0
9,1,286,3,52.0,82.0,3,0,0
4,1,266,3,13.0,87.0,4,1,0
5,1,271,4,87.0,98.0,3,0,0
5,1,279,2,53.0,98.0,3,0,0
5,1,295,5,15.0,76.0,4,0,0
7,1,269,5,64.0,86.0,2,1,0
7,1,277,3,52.0,44.0,2,0,0
7,1,283,4,79.0,67.0,3,0,0
7,1,275,3,74.0,89.0,2,0,0
7,1,280,4,81.0,84.0,2,0,0
7,1,278,3,94.0,60.0,3,0,0
7,1,283,6,67.0,84.0,2,0,0
7,1,290,3,93.0,84.0,4,1,0
7,1,282,4,52.0,96.0,2,0,0
7,2,271,2,48.0,74.0,2,1,0
7,2,267,6,57.0,92.0,4,0,0
7,2,279,4,71.0,77.0,4,0,0
7,2,271,4,90.0,74.0,2,1,0
7,2,266,4,58.0,61.0,3,0,0
7,2,274,4,66.0,48.0,4,0,0
7,2,268,3,59.0,66.0,3,0,0
7,2,270,3,96.0,50.0,2,1,0
7,2,284,2,13.0,91.0,5,0,0
7,2,278,3,93.0,92.0,3,0,0
2,2,278,3,54.0,72.0,4,0,0
2,2,275,5,54.0,77.0,3,0,0
2,0,259,3,87.0,62.0,3,0,0
3,1,284,3,79.0,91.0,2,0,0
3,2,267,3,83.0,57.0,4,0,0
3,2,272,3,73.0,60.0,3,0,0
3,2,282,6,29.0,42.0,3,0,0
9,2,277,6,80.0,70.0,4,0,0
9,1,285,3,29.0,81.0,6,0,0
9,1,267,6,43.0,85.0,2,0,0
9,1,290,3,99.0,93.0,3,0,0
9,1,285,4,86.0,51.0,3,0,0
9,1,275,5,85.0,78.0,2,1,0
9,1,277,3,66.0,68.0,3,0,0
9,1,274,3,57.0,99.0,3,0,0
9,1,281,6,31.0,64.0,2,1,0
9,1,274,3,88.0,88.0,3,0,0
9,1,279,5,72.0,72.0,4,0,0
8,1,283,4,75.0,66.0,2,0,0
8,1,282,4,82.0,71.0,4,0,0
8,1,269,3,82.0,67.0,2,0,0
8,1,286,4,15.0,52.0,6,0,0
8,1,293,6,16.0,88.0,3,0,0
8,1,282,5,95.0,40.0,4,0,0
8,1,276,3,87.0,73.0,3,1,0
8,1,271,4,85.0,89.0,2,0,0
8,1,286,3,58.0,60.0,3,1,0
8,1,282,3,63.0,86.0,4,0,0
8,1,264,3,69.0,68.0,3,1,0
9,2,258,5,53.0,85.0,2,0,0
9,2,278,4,96.0,71.0,3,0,0
9,2,289,2,73.0,83.0,3,0,0
4,2,281,3,50.0,60.0,3,1,0
0,2,278,3,81.0,83.0,3,1,0
0,2,283,3,82.0,59.0,3,0,0
0,2,294,4,76.0,72.0,3,0,0
0,2,276,4,27.0,82.0,2,0,0
0,2,267,6,64.0,38.0,3,0,0
6,2,279,3,57.0,90.0,2,0,0
6,2,287,5,49.0,84.0,3,0,0
6,2,281,2,66.0,92.0,4,0,0
6,0,277,4,71.0,36.0,4,1,0
0,1,276,3,61.0,63.0,4,0,0
1,2,271,5,52.0,89.0,4,0,0
1,2,275,3,62.0,91.0,3,0,0
1,2,269,4,98.0,65.0,4,0,0
1,2,267,5,67.0,56.0,2,1,0
1,1,264,2,85.0,62.0,4,0,0
5,1,292,4,84.0,85.0,2,0,0
7,1,273,3,100.0,53.0,3,0,0
2,1,281,4,72.0,76.0,3,1,0
8,1,278,6,66.0,75.0,4,1,0
9,1,261,5,64.0,71.0,2,0,0
4,1,277,5,100.0,76.0,3,0,0
5,1,272,5,75.0,59.0,2,0,0
5,1,265,4,81.0,77.0,3,0,0
5,1,257,5,31.0,98.0,5,0,0
7,1,275,6,32.0,97.0,2,0,0
7,1,281,4,48.0,50.0,3,0,0
7,1,272,2,62.0,42.0,2,0,0
7,1,273,5,77.0,86.0,4,0,0
7,1,270,2,76.0,80.0,4,1,0
7,1,270,3,68.0,41.0,6,0,0
7,1,282,4,72.0,79.0,4,0,0
7,1,260,5,87.0,91.0,2,0,0
7,1,276,2,59.0,57.0,2,0,0
7,1,279,3,70.0,64.0,2,0,0
7,1,293,4,73.0,81.0,2,0,0
7,2,273,3,58.0,62.0,2,0,0
7,2,287,3,64.0,66.0,4,0,0
7,2,253,5,89.0,66.0,2,0,0
7,2,286,3,95.0,71.0,2,1,0
7,2,266,3,84.0,90.0,2,0,0
7,2,281,4,60.0,99.0,3,0,0
7,2,271,5,71.0,63.0,3,1,0
7,2,290,3,60.0,95.0,3,0,0
2,2,268,3,91.0,68.0,3,1,0
2,2,271,3,75.0,100.0,3,0,0
2,2,264,4,70.0,67.0,3,0,0
3,2,282,5,23.0,64.0,5,0,0
3,0,273,4,73.0,83.0,2,0,0
3,1,286,4,99.0,49.0,2,0,0
3,2,281,5,62.0,68.0,3,0,0
9,2,277,4,98.0,89.0,3,0,0
9,2,285,3,61.0,94.0,4,0,0
9,2,275,3,52.0,92.0,2,1,0
9,1,281,5,65.0,66.0,4,0,0
9,1,264,3,59.0,90.0,3,1,0
9,1,289,3,71.0,80.0,2,1,0
9,1,275,5,18.0,70.0,4,0,0
9,1,259,4,21.0,93.0,4,0,0
9,1,277,6,15.0,67.0,5,0,0
9,1,256,4,97.0,53.0,4,0,0
9,1,276,3,39.0,48.0,2,0,0
8,2,268,2,35.0,66.0,2,0,0
8,2,270,4,88.0,58.0,4,0,0
8,2,280,3,58.0,97.0,3,0,0
8,2,299,3,61.0,78.0,2,0,0
8,2,275,3,59.0,98.0,3,0,0
8,2,264,4,55.0,41.0,5,1,0
8,2,270,5,52.0,80.0,3,0,0
8,2,275,2,71.0,77.0,3,0,0
8,2,278,5,63.0,82.0,2,0,0
8,2,266,5,17.0,84.0,4,0,0
8,2,279,4,95.0,49.0,4,0,0
9,2,267,3,100.0,73.0,2,0,0
9,2,283,2,73.0,96.0,3,0,0
9,2,263,4,80.0,64.0,3,1,0
4,2,285,4,63.0,80.0,4,0,0
0,2,273,4,95.0,59.0,3,0,0
0,2,254,4,75.0,83.0,2,0,0
0,2,273,5,64.0,72.0,3,0,0
0,2,273,3,72.0,100.0,3,0,0
0,2,291,3,72.0,53.0,4,0,0
6,2,270,3,85.0,63.0,3,0,0
6,2,263,4,24.0,94.0,4,0,0
6,2,280,4,69.0,53.0,4,0,0
6,2,285,3,69.0,70.0,2,0,0
0,2,275,5,87.0,59.0,3,0,0
1,0,283,3,78.0,91.0,2,0,0
1,0,271,4,76.0,74.0,3,0,0
1,0,281,3,35.0,70.0,3,0,0
1,0,277,6,88.0,59.0,4,0,0
1,0,273,5,78.0,79.0,3,1,0
5,0,274,3,36.0,42.0,5,0,0
7,0,287,5,24.0,70.0,4,0,0
2,0,271,3,55.0,82.0,2,0,0
8,0,295,3,91.0,53.0,4,1,0
9,0,292,5,66.0,61.0,3,0,0
4,0,281,3,57.0,82.0,3,0,0
5,0,270,3,64.0,64.0,3,0,0
5,1,280,3,63.0,98.0,4,1,0
5,1,272,5,49.0,92.0,3,0,0
7,1,281,3,70.0,70.0,3,0,0
7,1,284,3,30.0,71.0,2,0,0
7,1,281,3,51.0,52.0,3,0,0
7,1,270,5,71.0,87.0,3,0,0
7,1,278,3,64.0,67.0,3,0,0
7,1,243,6,67.0,66.0,3,0,0
7,1,254,5,83.0,94.0,3,1,0
